  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.339115                         0                                  0                           1.03717                                     0.8069                   -100                          -100                           206                                    138
              0.57509                          0                                  0                           1.53592                                     0.92309                  -100                          -100                           167                                     61
              0.294145                         0                                  0                           1.19829                                     0.682155                 -100                          -100                           307                                    132
              0.567088                         0                                  0                           1.5366                                      0.800286                 -100                          -100                           171                                     41
              0.447109                         0                                  0                           1.07589                                     0.767451                 -100                          -100                           141                                     72
              0.335953                         0                                  0                           1.22938                                     0.920928                 -100                          -100                           266                                    174
              0.304888                         0                                  0                           1.02335                                     0.841511                 -100                          -100                           236                                    176
              0.600653                         0                                  0                           1.22886                                     0.9218                   -100                          -100                           105                                     53
              0.341733                         0                                  0                           1.175                                       0.677879                 -100                          -100                           244                                     98
              0.543184                         0                                  0                           1.22863                                     0.92207                  -100                          -100                           126                                     70
              0.343877                         0                                  0                           1.13589                                     0.707379                 -100                          -100                           230                                    106
              0.314412                         0                                  0                           1.24985                                     0.619458                 -100                          -100                           298                                     97
              0.330683                         0                                  0                           1.07573                                     0.767066                 -100                          -100                           225                                    132
              0.293817                         0                                  0                           1.00316                                     0.698922                 -100                          -100                           241                                    138
              0.329833                         0                                  0                           1.10968                                     0.865378                 -100                          -100                           236                                    162
              0.517436                         0                                  0                           1.22968                                     0.920482                 -100                          -100                           138                                     78
              0.296307                         0                                  0                           1.02842                                     0.863398                 -100                          -100                           247                                    191
              0.33611                          0                                  0                           1.23207                                     0.919515                 -100                          -100                           267                                    174
              0.339279                         0                                  0                           1.2289                                      0.922397                 -100                          -100                           262                                    172
              0.323186                         0                                  0                           1.02045                                     0.831421                 -100                          -100                           216                                    157
              0.63952                          0                                  0                           0.982941                                    0.860412                 -100                          -100                            54                                     35
              0.638859                         0                                  0                           1.22838                                     0.723641                 -100                          -100                            92                                     13
              0.306598                         0                                  0                           1.09669                                     0.980513                 -100                          -100                           258                                    220
              0.311354                         0                                  0                           1.26422                                     0.922115                 -100                          -100                           306                                    196
              0.330913                         0                                  0                           1.2353                                      0.663818                 -100                          -100                           273                                    101
              0.310017                         0                                  0                           1.19879                                     0.64186                  -100                          -100                           287                                    107
              0.30237                          0                                  0                           1.12003                                     0.731031                 -100                          -100                           270                                    142
              0.347273                         0                                  0                           1.19681                                     0.685533                 -100                          -100                           245                                     97
              0.561738                         0                                  0                           1.22856                                     0.921726                 -100                          -100                           119                                     64
              0.308898                         0                                  0                           1.20751                                     0.660299                 -100                          -100                           291                                    114
              0.613354                         0                                  0                           1.22944                                     0.921069                 -100                          -100                           100                                     50
              0.422785                         0                                  0                           1.02449                                     0.786201                 -100                          -100                           142                                     86
              0.375681                         0                                  0                           1.27731                                     0.873641                 -100                          -100                           240                                    133
              0.349733                         0                                  0                           1.22901                                     0.921898                 -100                          -100                           251                                    164
              0.604303                         0                                  0                           1.22861                                     0.921495                 -100                          -100                           103                                     52
              0.660928                         0                                  0                           1.22897                                     0.634747                 -100                          -100                            86                                     -4
              0.565575                         0                                  0                           1.23036                                     0.920319                 -100                          -100                           118                                     63
              0.315013                         0                                  0                           1.25571                                     0.921916                 -100                          -100                           299                                    193
              0.491079                         0                                  0                           1.06622                                     0.675589                 -100                          -100                           117                                     38
              0.585275                         0                                  0                           1.22838                                     0.922346                 -100                          -100                           110                                     58
              0.303076                         0                                  0                           1.03079                                     0.841158                 -100                          -100                           240                                    178
              0.357913                         0                                  0                           1.15161                                     0.7745                   -100                          -100                           222                                    116
              0.54177                          0                                  0                           1.04501                                     0.643674                 -100                          -100                            93                                     19
              0.324112                         0                                  0                           1.08752                                     0.668138                 -100                          -100                           236                                    106
              0.320689                         0                                  0                           1.00718                                     0.776419                 -100                          -100                           214                                    142
              0.616555                         0                                  0                           1.22887                                     0.922004                 -100                          -100                            99                                     50
              0.511598                         0                                  0                           1.02586                                     0.687471                 -100                          -100                           101                                     34
              0.321033                         0                                  0                           1.17022                                     0.921977                 -100                          -100                           265                                    187
              0.356713                         0                                  0                           1.00877                                     0.646843                 -100                          -100                           183                                     81
              0.390152                         0                                  0                           1.02418                                     0.627754                 -100                          -100                           163                                     61
              0.632732                         0                                  0                           1.0328                                      0.810118                 -100                          -100                            63                                     28
              0.918956                         0                                  0                           1.00384                                     0.865128                 -100                          -100                             9                                     -6
              0.514144                         0                                  0                           1.07282                                     0.76999                  -100                          -100                           109                                     50
              0.319986                         0                                  0                           1.22347                                     0.922001                 -100                          -100                           282                                    188
              0.635655                         0                                  0                           1.23394                                     0.923476                 -100                          -100                            94                                     45
              0.592038                         0                                  0                           1.23207                                     0.850487                 -100                          -100                           108                                     44
              0.32199                          0                                  0                           1.22818                                     0.921292                 -100                          -100                           281                                    186
              0.347038                         0                                  0                           1.00852                                     0.828645                 -100                          -100                           191                                    139
              0.307657                         0                                  0                           1.00763                                     0.856857                 -100                          -100                           228                                    179
              0.616492                         0                                  0                           1.2291                                      0.662952                 -100                          -100                            99                                      8
              0.606593                         0                                  0                           1.22884                                     0.640379                 -100                          -100                           103                                      6
              0.292016                         0                                  0                           1.10947                                     0.747279                 -100                          -100                           280                                    156
              0.319131                         0                                  0                           1.24618                                     0.651124                 -100                          -100                           290                                    104
              0.316399                         0                                  0                           0.999712                                    0.666464                 -100                          -100                           216                                    111
              0.294445                         0                                  0                           1.1486                                      0.921525                 -100                          -100                           290                                    213
              0.329572                         0                                  0                           1.22892                                     0.921995                 -100                          -100                           273                                    180
              0.362921                         0                                  0                           1.02153                                     0.822135                 -100                          -100                           181                                    127
              0.327261                         0                                  0                           1.03066                                     0.812549                 -100                          -100                           215                                    148
              0.566268                         0                                  0                           1.22955                                     0.921439                 -100                          -100                           117                                     63
              0.322412                         0                                  0                           1.22834                                     0.681711                 -100                          -100                           281                                    111
              0.585847                         0                                  0                           1.2511                                      0.757334                 -100                          -100                           114                                     29
              0.33103                          0                                  0                           3.01471                                     0.675085                 -100                          -100                           811                                    104
              0.450208                         0                                  0                           1.22862                                     0.662218                 -100                          -100                           173                                     47
              0.58904                          0                                  0                           1.02365                                     0.642224                 -100                          -100                            74                                      9
              0.38991                          0                                  0                           1.0241                                      0.68297                  -100                          -100                           163                                     75
              0.478186                         0                                  0                           1.15138                                     0.809085                 -100                          -100                           141                                     69
              0.339194                         0                                  0                           1.04525                                     0.769814                 -100                          -100                           208                                    127
              0.372851                         0                                  0                           1.00542                                     0.837703                 -100                          -100                           170                                    125
              0.558086                         0                                  0                           1.22886                                     0.921391                 -100                          -100                           120                                     65
              0.311793                         0                                  0                           1.26566                                     0.687461                 -100                          -100                           306                                    120
              0.561011                         0                                  0                           1.04127                                     0.802056                 -100                          -100                            86                                     43
              0.649104                         0                                  0                           1.22961                                     0.921487                 -100                          -100                            89                                     42
              0.275875                         0                                  0                           1.00814                                     0.682578                 -100                          -100                           265                                    147
              0.539772                         0                                  0                           1.22869                                     0.706375                 -100                          -100                           128                                     31
              0.336436                         0                                  0                           1.05259                                     0.71607                  -100                          -100                           213                                    113
              0.294388                         0                                  0                           1.27122                                     0.921503                 -100                          -100                           332                                    213
              0.294897                         0                                  0                           0.920026                                    0.969283                 -100                          -100                           212                                    229
              0.631078                         0                                  0                           1.05405                                     0.788664                 -100                          -100                            67                                     25
              0.566818                         0                                  0                           1.02066                                     0.822838                 -100                          -100                            80                                     45
              0.282414                         0                                  0                           0.993434                                    0.658705                 -100                          -100                           252                                    133
              0.317268                         0                                  0                           1.15479                                     0.664505                 -100                          -100                           264                                    109
              0.306603                         0                                  0                           1.2678                                      0.67132                  -100                          -100                           314                                    119
              0.596801                         0                                  0                           1.14528                                     0.69722                  -100                          -100                            92                                     17
              0.659872                         0                                  0                           1.02422                                     0.618649                 -100                          -100                            55                                     -6
              0.306016                         0                                  0                           0.992733                                    0.636084                 -100                          -100                           224                                    108
              0.297806                         0                                  0                           1.09617                                     0.921654                 -100                          -100                           268                                    209
              0.312379                         0                                  0                           1.26286                                     0.644673                 -100                          -100                           304                                    106
              0.59188                          0                                  0                           1.07598                                     0.767019                 -100                          -100                            82                                     30
              0.624706                         0                                  0                           1.22953                                     0.817872                 -100                          -100                            97                                     31
              0.290893                         0                                  0                           1.0532                                      0.734341                 -100                          -100                           262                                    152
              0.43163                          0                                  0                           1.22693                                     0.661247                 -100                          -100                           184                                     53
              0.286048                         0                                  0                           0.976749                                    0.625038                 -100                          -100                           241                                    119
              0.591708                         0                                  0                           1.06441                                     0.77813                  -100                          -100                            80                                     32
              0.34162                          0                                  0                           1.17892                                     0.685719                 -100                          -100                           245                                    101
              0.597632                         0                                  0                           1.22859                                     0.92187                  -100                          -100                           106                                     54
              0.621477                         0                                  0                           1.2297                                      0.619485                 -100                          -100                            98                                     -0
              0.305248                         0                                  0                           1.03343                                     0.802563                 -100                          -100                           239                                    163
              0.336217                         0                                  0                           1.22847                                     0.921669                 -100                          -100                           265                                    174
              0.319538                         0                                  0                           1.26137                                     0.631155                 -100                          -100                           295                                     98
              0.474435                         0                                  0                           1.05179                                     0.922423                 -100                          -100                           122                                     94
              0.593354                         0                                  0                           1.02272                                     0.820896                 -100                          -100                            72                                     38
              0.319639                         0                                  0                           1.03565                                     0.807307                 -100                          -100                           224                                    153
              0.317511                         0                                  0                           1.23034                                     0.651761                 -100                          -100                           287                                    105
              0.607941                         0                                  0                           1.2287                                      0.921742                 -100                          -100                           102                                     52
              0.292993                         0                                  0                           1.26308                                     0.648395                 -100                          -100                           331                                    121
              0.612186                         0                                  0                           1.22914                                     0.92149                  -100                          -100                           101                                     51
              0.323918                         0                                  0                           0.979656                                    0.624027                 -100                          -100                           202                                     93
              0.564851                         0                                  0                           1.0423                                      0.639478                 -100                          -100                            85                                     13
              0.28244                          0                                  0                           1.14548                                     0.634266                 -100                          -100                           306                                    125
              0.326699                         0                                  0                           1.08539                                     0.757044                 -100                          -100                           232                                    132
              0.6346                           0                                  0                           0.992251                                    0.645301                 -100                          -100                            56                                      2
              0.53088                          0                                  0                           1.22955                                     0.921246                 -100                          -100                           132                                     74
              0.330717                         0                                  0                           1.00233                                     0.841602                 -100                          -100                           203                                    154
              0.340979                         0                                  0                           1.22868                                     0.921106                 -100                          -100                           260                                    170
              0.341648                         0                                  0                           1.0127                                      0.830369                 -100                          -100                           196                                    143
              0.350979                         0                                  0                           1.04826                                     0.647736                 -100                          -100                           199                                     85
              0.293067                         0                                  0                           0.997118                                    0.643868                 -100                          -100                           240                                    120
              0.354795                         0                                  0                           1.01836                                     0.921028                 -100                          -100                           187                                    160
              0.312356                         0                                  0                           1.26448                                     0.921722                 -100                          -100                           305                                    195
              0.297229                         0                                  0                           1.02292                                     0.868959                 -100                          -100                           244                                    192
              0.340223                         0                                  0                           1.05943                                     0.783481                 -100                          -100                           211                                    130
              0.340645                         0                                  0                           0.989935                                    0.853843                 -100                          -100                           191                                    151
              0.348069                         0                                  0                           1.23026                                     0.920434                 -100                          -100                           253                                    164
              0.32289                          0                                  0                           1.26924                                     0.9216                   -100                          -100                           293                                    185
              0.335202                         0                                  0                           0.996979                                    0.846687                 -100                          -100                           197                                    153
              0.332825                         0                                  0                           1.0154                                      0.827965                 -100                          -100                           205                                    149
              0.33161                          0                                  0                           1.53654                                     0.681193                 -100                          -100                           363                                    105
              0.316362                         0                                  0                           1.01385                                     0.782374                 -100                          -100                           220                                    147
              0.283904                         0                                  0                           1.25746                                     0.644766                 -100                          -100                           343                                    127
              0.315959                         0                                  0                           1.22841                                     0.921813                 -100                          -100                           289                                    192
              0.421047                         0                                  0                           1.03704                                     0.674069                 -100                          -100                           146                                     60
              0.454272                         0                                  0                           1.22827                                     0.922181                 -100                          -100                           170                                    103
              0.364841                         0                                  0                           1.19811                                     0.921019                 -100                          -100                           228                                    152
              0.32671                          0                                  0                           1.22903                                     0.615346                 -100                          -100                           276                                     88
              0.305999                         0                                  0                           1.05848                                     0.785729                 -100                          -100                           246                                    157
              0.336224                         0                                  0                           0.995458                                    0.847769                 -100                          -100                           196                                    152
              0.311197                         0                                  0                           0.982135                                    0.860562                 -100                          -100                           216                                    177
              0.562684                         0                                  0                           1.22866                                     0.921852                 -100                          -100                           118                                     64
              0.291761                         0                                  0                           1.58916                                     0.921847                 -100                          -100                           445                                    216
              0.313003                         0                                  0                           1.23284                                     0.921653                 -100                          -100                           294                                    194
              0.292443                         0                                  0                           0.987007                                    1.00977                  -100                          -100                           238                                    245
              0.535779                         0                                  0                           1.02756                                     0.638779                 -100                          -100                            92                                     19
              0.280648                         0                                  0                           1.16481                                     0.921801                 -100                          -100                           315                                    228
              0.3233                           0                                  0                           1.24458                                     0.921688                 -100                          -100                           285                                    185
              0.289304                         0                                  0                           0.99808                                     0.897399                 -100                          -100                           245                                    210
              0.525066                         0                                  0                           1.33733                                     0.919414                 -100                          -100                           155                                     75
              0.31459                          0                                  0                           1.49722                                     0.916364                 -100                          -100                           376                                    191
              0.315492                         0                                  0                           1.20503                                     0.6283                   -100                          -100                           282                                     99
              0.334229                         0                                  0                           1.22844                                     0.921669                 -100                          -100                           268                                    176
              0.297022                         0                                  0                           1.04752                                     0.806309                 -100                          -100                           253                                    171
