  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.538155                         0                                  0                           1.06031                                     1.39433                  -100                          -100                            97                                    159
              0.65519                          0                                  0                           1.22873                                     1.23036                  -100                          -100                            88                                     88
              0.462645                         0                                  0                           1.11138                                     1.2287                   -100                          -100                           140                                    166
              0.634034                         0                                  0                           1.10502                                     1.35367                  -100                          -100                            74                                    114
              0.635473                         0                                  0                           1.22952                                     1.22831                  -100                          -100                            93                                     93
              0.658498                         0                                  0                           1.31174                                     1.43754                  -100                          -100                            99                                    118
              0.63349                          0                                  0                           1.22909                                     1.22882                  -100                          -100                            94                                     94
              0.639993                         0                                  0                           1.2295                                      1.11705                  -100                          -100                            92                                     75
              0.753017                         0                                  0                           1.22877                                     1.53628                  -100                          -100                            63                                    104
              0.636588                         0                                  0                           1.22904                                     1.22886                  -100                          -100                            93                                     93
              0.648132                         0                                  0                           1.22842                                     1.53607                  -100                          -100                            90                                    137
              0.937023                         0                                  0                           1.22886                                     1.5357                   -100                          -100                            31                                     64
              0.628522                         0                                  0                           0.999514                                    1.38878                  -100                          -100                            59                                    121
              0.423197                         0                                  0                           1.03693                                     1.37815                  -100                          -100                           145                                    226
              0.613747                         0                                  0                           1.2289                                      1.22938                  -100                          -100                           100                                    100
              0.535658                         0                                  0                           1.07396                                     1.17906                  -100                          -100                           100                                    120
              0.650938                         0                                  0                           1.22912                                     1.53609                  -100                          -100                            89                                    136
              0.635523                         0                                  0                           1.22875                                     1.22912                  -100                          -100                            93                                     93
              0.649886                         0                                  0                           1.22901                                     1.53579                  -100                          -100                            89                                    136
              0.632611                         0                                  0                           1.22898                                     1.22896                  -100                          -100                            94                                     94
              0.587581                         0                                  0                           1.22923                                     1.22833                  -100                          -100                           109                                    109
              0.415889                         0                                  0                           1.2289                                      1.22845                  -100                          -100                           195                                    195
              0.464859                         0                                  0                           1.10286                                     1.22856                  -100                          -100                           137                                    164
              0.63225                          0                                  0                           1.22893                                     1.22912                  -100                          -100                            94                                     94
              0.625874                         0                                  0                           1.23005                                     1.23066                  -100                          -100                            97                                     97
              0.652687                         0                                  0                           1.22856                                     1.22888                  -100                          -100                            88                                     88
              0.540079                         0                                  0                           1.22882                                     1.22859                  -100                          -100                           128                                    127
              0.635634                         0                                  0                           1.23052                                     1.22678                  -100                          -100                            94                                     93
              0.637931                         0                                  0                           1.22717                                     1.22888                  -100                          -100                            92                                     93
              0.632922                         0                                  0                           1.22999                                     1.22848                  -100                          -100                            94                                     94
              0.644279                         0                                  0                           1.22829                                     1.22905                  -100                          -100                            91                                     91
              0.632492                         0                                  0                           1.22884                                     1.22923                  -100                          -100                            94                                     94
              0.645366                         0                                  0                           1.22881                                     1.23015                  -100                          -100                            90                                     91
              0.600166                         0                                  0                           1.22841                                     1.53642                  -100                          -100                           105                                    156
              0.51307                          0                                  0                           1.03407                                     1.2284                   -100                          -100                           102                                    139
              0.635957                         0                                  0                           1.22947                                     1.22814                  -100                          -100                            93                                     93
              0.635498                         0                                  0                           1.53516                                     1.53586                  -100                          -100                           142                                    142
              0.642678                         0                                  0                           1.2286                                      1.22866                  -100                          -100                            91                                     91
              0.59534                          0                                  0                           1.22906                                     1.22901                  -100                          -100                           106                                    106
              0.633598                         0                                  0                           1.22891                                     1.22887                  -100                          -100                            94                                     94
              0.614372                         0                                  0                           1.22848                                     1.22879                  -100                          -100                           100                                    100
              0.638018                         0                                  0                           1.22936                                     1.53559                  -100                          -100                            93                                    141
              0.647592                         0                                  0                           1.22946                                     1.228                    -100                          -100                            90                                     90
              0.6327                           0                                  0                           1.22947                                     1.23003                  -100                          -100                            94                                     94
              0.637537                         0                                  0                           1.22866                                     1.22923                  -100                          -100                            93                                     93
              0.543132                         0                                  0                           1.22871                                     1.53621                  -100                          -100                           126                                    183
              0.639433                         0                                  0                           1.22854                                     1.22887                  -100                          -100                            92                                     92
              0.65416                          0                                  0                           1.01571                                     1.44189                  -100                          -100                            55                                    120
              0.644238                         0                                  0                           1.0099                                      1.44825                  -100                          -100                            57                                    125
              0.556587                         0                                  0                           1.22877                                     1.22866                  -100                          -100                           121                                    121
              0.613226                         0                                  0                           0.99092                                     1.46685                  -100                          -100                            62                                    139
              0.654358                         0                                  0                           1.22891                                     1.22909                  -100                          -100                            88                                     88
              0.623686                         0                                  0                           1.22901                                     1.14895                  -100                          -100                            97                                     84
              0.579264                         0                                  0                           1.02389                                     1.23028                  -100                          -100                            77                                    112
              0.933716                         0                                  0                           1.2286                                      1.22913                  -100                          -100                            32                                     32
              0.640958                         0                                  0                           1.22908                                     1.18748                  -100                          -100                            92                                     85
              0.677774                         0                                  0                           1.22855                                     1.22864                  -100                          -100                            81                                     81
              0.613417                         0                                  0                           1.22932                                     1.22882                  -100                          -100                           100                                    100
              0.646938                         0                                  0                           1.2285                                      1.22881                  -100                          -100                            90                                     90
              0.632813                         0                                  0                           1.22882                                     1.33287                  -100                          -100                            94                                    111
              0.774848                         0                                  0                           1.22863                                     1.01411                  -100                          -100                            59                                     31
              0.514387                         0                                  0                           1.26035                                     1.53593                  -100                          -100                           145                                    199
              0.535907                         0                                  0                           1.22948                                     1.22725                  -100                          -100                           129                                    129
              0.657452                         0                                  0                           1.22898                                     1.22868                  -100                          -100                            87                                     87
              0.62446                          0                                  0                           1.22848                                     1.22898                  -100                          -100                            97                                     97
              0.66553                          0                                  0                           1.2269                                      1.22864                  -100                          -100                            84                                     85
              0.637828                         0                                  0                           1.22914                                     1.22828                  -100                          -100                            93                                     93
              0.632844                         0                                  0                           1.2292                                      1.31471                  -100                          -100                            94                                    108
              0.566014                         0                                  0                           1.22954                                     1.22838                  -100                          -100                           117                                    117
              0.666518                         0                                  0                           1.22906                                     1.53559                  -100                          -100                            84                                    130
              0.63847                          0                                  0                           1.01666                                     1.13373                  -100                          -100                            59                                     78
              0.620186                         0                                  0                           1.22907                                     1.23324                  -100                          -100                            98                                     99
              0.621518                         0                                  0                           1.2288                                      1.22914                  -100                          -100                            98                                     98
              0.626762                         0                                  0                           0.99733                                     1.1532                   -100                          -100                            59                                     84
              0.642171                         0                                  0                           1.0558                                      1.40141                  -100                          -100                            64                                    118
              0.620177                         0                                  0                           1.2293                                      1.22867                  -100                          -100                            98                                     98
              0.614852                         0                                  0                           1.10335                                     1.35339                  -100                          -100                            79                                    120
              0.659297                         0                                  0                           1.22886                                     1.11841                  -100                          -100                            86                                     70
              0.717158                         0                                  0                           1.22825                                     1.53629                  -100                          -100                            71                                    114
              0.611342                         0                                  0                           1.22905                                     1.22878                  -100                          -100                           101                                    101
              0.653577                         0                                  0                           1.22918                                     1.53547                  -100                          -100                            88                                    135
              0.641938                         0                                  0                           1.22881                                     1.22864                  -100                          -100                            91                                     91
              0.665336                         0                                  0                           1.22928                                     1.22846                  -100                          -100                            85                                     85
              0.427367                         0                                  0                           1.11404                                     1.53622                  -100                          -100                           161                                    259
              0.636079                         0                                  0                           1.00154                                     1.14878                  -100                          -100                            57                                     81
              0.663258                         0                                  0                           1.2291                                      1.22809                  -100                          -100                            85                                     85
              0.647178                         0                                  0                           1.22849                                     1.2292                   -100                          -100                            90                                     90
              0.621402                         0                                  0                           1.2281                                      1.22885                  -100                          -100                            98                                     98
              0.650535                         0                                  0                           1.2292                                      1.29294                  -100                          -100                            89                                     99
              0.597801                         0                                  0                           1.22867                                     1.23057                  -100                          -100                           106                                    106
              0.64514                          0                                  0                           1.13719                                     1.32114                  -100                          -100                            76                                    105
              0.613782                         0                                  0                           1.53653                                     1.22839                  -100                          -100                           150                                    100
              0.618044                         0                                  0                           1.2291                                      1.16779                  -100                          -100                            99                                     89
              0.506962                         0                                  0                           0.996323                                    1.34986                  -100                          -100                            97                                    166
              0.629873                         0                                  0                           0.993563                                    1.46413                  -100                          -100                            58                                    132
              0.621441                         0                                  0                           1.22921                                     1.22863                  -100                          -100                            98                                     98
              0.637847                         0                                  0                           1.22888                                     2.15036                  -100                          -100                            93                                    237
              0.638749                         0                                  0                           1.22924                                     1.22887                  -100                          -100                            92                                     92
              0.641593                         0                                  0                           1.22926                                     1.22801                  -100                          -100                            92                                     91
              0.635611                         0                                  0                           1.22871                                     1.22919                  -100                          -100                            93                                     93
              0.634465                         0                                  0                           1.22878                                     1.22867                  -100                          -100                            94                                     94
              0.646613                         0                                  0                           1.22887                                     1.22898                  -100                          -100                            90                                     90
              0.629571                         0                                  0                           1.22879                                     1.00854                  -100                          -100                            95                                     60
              0.519816                         0                                  0                           1.22877                                     1.22859                  -100                          -100                           136                                    136
              0.636191                         0                                  0                           1.22876                                     1.53642                  -100                          -100                            93                                    142
              0.630928                         0                                  0                           1.2287                                      1.74801                  -100                          -100                            95                                    177
              0.752681                         0                                  0                           1.22861                                     1.22775                  -100                          -100                            63                                     63
              0.60406                          0                                  0                           1.22874                                     1.2291                   -100                          -100                           103                                    103
              0.578395                         0                                  0                           1.22872                                     1.53624                  -100                          -100                           112                                    166
              0.633367                         0                                  0                           1.22902                                     1.22875                  -100                          -100                            94                                     94
              0.625196                         0                                  0                           1.22904                                     1.22839                  -100                          -100                            97                                     96
              0.589079                         0                                  0                           1.22898                                     1.53601                  -100                          -100                           109                                    161
              0.613816                         0                                  0                           1.22899                                     1.53606                  -100                          -100                           100                                    150
              0.666192                         0                                  0                           1.22966                                     1.53586                  -100                          -100                            85                                    131
              0.621846                         0                                  0                           1.22943                                     1.53576                  -100                          -100                            98                                    147
              0.648503                         0                                  0                           1.22894                                     1.22861                  -100                          -100                            90                                     89
              0.633098                         0                                  0                           0.983874                                    1.16641                  -100                          -100                            55                                     84
              0.623379                         0                                  0                           1.01261                                     1.44566                  -100                          -100                            62                                    132
              0.638462                         0                                  0                           1.01745                                     1.44054                  -100                          -100                            59                                    126
              0.635876                         0                                  0                           1.22903                                     1.22874                  -100                          -100                            93                                     93
              0.628058                         0                                  0                           1.22944                                     1.22852                  -100                          -100                            96                                     96
              0.646039                         0                                  0                           1.23197                                     1.22521                  -100                          -100                            91                                     90
              0.606836                         0                                  0                           1.22959                                     1.53554                  -100                          -100                           103                                    153
              0.627182                         0                                  0                           1.22865                                     1.22885                  -100                          -100                            96                                     96
              0.628006                         0                                  0                           1.22947                                     1.01844                  -100                          -100                            96                                     62
              0.548663                         0                                  0                           1.22919                                     1.22873                  -100                          -100                           124                                    124
              0.645527                         0                                  0                           1.22904                                     1.22838                  -100                          -100                            90                                     90
              0.643713                         0                                  0                           1.22863                                     1.21978                  -100                          -100                            91                                     89
              0.657474                         0                                  0                           1.22877                                     1.13347                  -100                          -100                            87                                     72
              0.567521                         0                                  0                           1.0626                                      1.53613                  -100                          -100                            87                                    171
              0.648732                         0                                  0                           1.22869                                     1.53634                  -100                          -100                            89                                    137
              0.643252                         0                                  0                           1.22813                                     1.2299                   -100                          -100                            91                                     91
              0.641786                         0                                  0                           1.22931                                     1.53572                  -100                          -100                            92                                    139
              0.635382                         0                                  0                           1.22975                                     1.53592                  -100                          -100                            94                                    142
              0.63684                          0                                  0                           1.09718                                     1.36069                  -100                          -100                            72                                    114
              0.635611                         0                                  0                           1.04108                                     1.10868                  -100                          -100                            64                                     74
              0.651904                         0                                  0                           1.22889                                     1.43439                  -100                          -100                            89                                    120
              0.735679                         0                                  0                           1.22914                                     1.05696                  -100                          -100                            67                                     44
              0.508979                         0                                  0                           1.22884                                     1.53685                  -100                          -100                           141                                    202
              0.656598                         0                                  0                           1.22894                                     1.53606                  -100                          -100                            87                                    134
              0.65305                          0                                  0                           1.22905                                     1.53544                  -100                          -100                            88                                    135
              0.652254                         0                                  0                           1.22877                                     1.53634                  -100                          -100                            88                                    136
              0.653969                         0                                  0                           1.2289                                      1.22898                  -100                          -100                            88                                     88
              0.440055                         0                                  0                           1.10172                                     1.22968                  -100                          -100                           150                                    179
              0.654334                         0                                  0                           1.22877                                     1.53601                  -100                          -100                            88                                    135
              0.417265                         0                                  0                           1.12991                                     1.27255                  -100                          -100                           171                                    205
              0.610198                         0                                  0                           1.2289                                      1.53595                  -100                          -100                           101                                    152
              0.820257                         0                                  0                           1.22893                                     1.53673                  -100                          -100                            50                                     87
              0.617976                         0                                  0                           1.22748                                     1.22874                  -100                          -100                            99                                     99
              0.626217                         0                                  0                           1.22899                                     1.24832                  -100                          -100                            96                                     99
              0.489137                         0                                  0                           1.06522                                     1.53592                  -100                          -100                           118                                    214
              0.643147                         0                                  0                           1.23045                                     1.22718                  -100                          -100                            91                                     91
              0.60439                          0                                  0                           1.05521                                     1.44013                  -100                          -100                            75                                    138
              0.409834                         0                                  0                           1.02701                                     1.36425                  -100                          -100                           151                                    233
              0.62017                          0                                  0                           1.22857                                     1.22914                  -100                          -100                            98                                     98
              0.576447                         0                                  0                           1.28634                                     1.22859                  -100                          -100                           123                                    113
              0.517893                         0                                  0                           1.22876                                     1.22872                  -100                          -100                           137                                    137
              0.617836                         0                                  0                           1.22896                                     1.22873                  -100                          -100                            99                                     99
              0.660106                         0                                  0                           1.22923                                     1.22819                  -100                          -100                            86                                     86
              0.638391                         0                                  0                           1.22864                                     1.53632                  -100                          -100                            92                                    141
